0.002429,0.002335,0.116000
0.002325,0.002364,0.116000
0.002221,0.002379,0.116000
0.002117,0.002378,0.116000
0.002013,0.002361,0.116000
0.001909,0.002328,0.116000
0.001807,0.002277,0.116000
0.001705,0.002207,0.116000
0.001604,0.002119,0.116000
0.001504,0.002009,0.116000
0.001407,0.001877,0.116000
0.001312,0.001721,0.116000
0.001221,0.001541,0.116000
0.001135,0.001335,0.116000
0.001057,0.001107,0.116000
0.000990,0.000868,0.116000
0.000939,0.000635,0.116000
0.000904,0.000430,0.116000
0.000884,0.000267,0.116000
0.000873,0.000141,0.116000
0.000869,0.000041,0.116000
0.000869,-0.000042,0.116000
0.000872,-0.000114,0.116000
0.000879,-0.000179,0.116000
0.000890,-0.000238,0.116000
0.000911,-0.000296,0.116000
0.000948,-0.000355,0.116000
0.001009,-0.000406,0.116000
0.001092,-0.000439,0.116000
0.001188,-0.000451,0.116000
0.001291,-0.000448,0.116000
0.001396,-0.000435,0.116000
0.001502,-0.000413,0.116000
0.001610,-0.000385,0.116000
0.001718,-0.000353,0.116000
0.001827,-0.000318,0.116000
0.001935,-0.000281,0.116000
0.002045,-0.000243,0.116000
0.002154,-0.000204,0.116000
0.002264,-0.000166,0.116000
0.002373,-0.000130,0.116000
0.002482,-0.000094,0.116000
0.002591,-0.000060,0.116000
0.002700,-0.000028,0.116000
0.002808,0.000002,0.116000
0.002917,0.000030,0.116000
0.003025,0.000055,0.116000
0.003134,0.000076,0.116000
0.003242,0.000094,0.116000
0.003350,0.000107,0.116000
0.003458,0.000116,0.116000
0.003565,0.000119,0.116000
0.003673,0.000117,0.116000
0.003780,0.000109,0.116000
0.003887,0.000094,0.116000
0.003994,0.000071,0.116000
0.004101,0.000039,0.116000
0.004194,0.000006,0.116000
0.004259,-0.000021,0.116000
0.004307,-0.000041,0.116000
0.004345,-0.000057,0.116000
0.006664,-0.000002,0.132000
0.006606,0.000071,0.132000
0.006535,0.000159,0.132000
0.006437,0.000282,0.132000
0.006299,0.000459,0.132000
0.006140,0.000670,0.132000
0.005975,0.000889,0.132000
0.005811,0.001108,0.132000
0.005648,0.001322,0.132000
0.005485,0.001529,0.132000
0.005323,0.001728,0.132000
0.005162,0.001916,0.132000
0.005002,0.002090,0.132000
0.004843,0.002251,0.132000
0.004684,0.002396,0.132000
0.004525,0.002527,0.132000
0.004366,0.002642,0.132000
0.004207,0.002743,0.132000
0.004047,0.002829,0.132000
0.003887,0.002900,0.132000
0.003726,0.002954,0.132000
0.003566,0.002991,0.132000
0.003406,0.003010,0.132000
0.003246,0.003009,0.132000
0.003087,0.002988,0.132000
0.002929,0.002946,0.132000
0.002771,0.002881,0.132000
0.002615,0.002793,0.132000
0.002460,0.002681,0.132000
0.002307,0.002542,0.132000
0.002158,0.002375,0.132000
0.002012,0.002178,0.132000
0.001872,0.001950,0.132000
0.001741,0.001689,0.132000
0.001621,0.001401,0.132000
0.001519,0.001098,0.132000
0.001440,0.000803,0.132000
0.001386,0.000544,0.132000
0.001355,0.000338,0.132000
0.001339,0.000178,0.132000
0.001333,0.000052,0.132000
0.001333,-0.000053,0.132000
0.001338,-0.000144,0.132000
0.001348,-0.000227,0.132000
0.001365,-0.000301,0.132000
0.001397,-0.000375,0.132000
0.001454,-0.000450,0.132000
0.001548,-0.000514,0.132000
0.001675,-0.000555,0.132000
0.001823,-0.000571,0.132000
0.001979,-0.000568,0.132000
0.002141,-0.000550,0.132000
0.002304,-0.000522,0.132000
0.002469,-0.000487,0.132000
0.002635,-0.000447,0.132000
0.002801,-0.000402,0.132000
0.002968,-0.000355,0.132000
0.003136,-0.000307,0.132000
0.003304,-0.000258,0.132000
0.003472,-0.000211,0.132000
0.003639,-0.000164,0.132000
0.003806,-0.000119,0.132000
0.003973,-0.000076,0.132000
0.004140,-0.000035,0.132000
0.004307,0.000003,0.132000
0.004474,0.000038,0.132000
0.004640,0.000069,0.132000
0.004806,0.000096,0.132000
0.004972,0.000119,0.132000
0.005138,0.000136,0.132000
0.005303,0.000147,0.132000
0.005468,0.000151,0.132000
0.005633,0.000148,0.132000
0.005797,0.000138,0.132000
0.005961,0.000119,0.132000
0.006125,0.000089,0.132000
0.006290,0.000050,0.132000
0.006432,0.000008,0.132000
0.006533,-0.000026,0.132000
0.006605,-0.000052,0.132000
0.006664,-0.000072,0.132000
0.009587,-0.000002,0.148000
0.009504,0.000086,0.148000
0.009401,0.000195,0.148000
0.009261,0.000346,0.148000
0.009062,0.000563,0.148000
0.008833,0.000820,0.148000
0.008596,0.001089,0.148000
0.008360,0.001357,0.148000
0.008125,0.001620,0.148000
0.007891,0.001874,0.148000
0.007658,0.002117,0.148000
0.007427,0.002347,0.148000
0.007196,0.002561,0.148000
0.006967,0.002757,0.148000
0.006739,0.002935,0.148000
0.006510,0.003095,0.148000
0.006281,0.003236,0.148000
0.006052,0.003360,0.148000
0.005822,0.003466,0.148000
0.005591,0.003553,0.148000
0.005360,0.003619,0.148000
0.005130,0.003665,0.148000
0.004900,0.003687,0.148000
0.004670,0.003687,0.148000
0.004441,0.003661,0.148000
0.004213,0.003609,0.148000
0.003986,0.003530,0.148000
0.003761,0.003422,0.148000
0.003539,0.003284,0.148000
0.003319,0.003114,0.148000
0.003104,0.002910,0.148000
0.002894,0.002668,0.148000
0.002693,0.002389,0.148000
0.002504,0.002070,0.148000
0.002332,0.001717,0.148000
0.002185,0.001345,0.148000
0.002071,0.000984,0.148000
0.001994,0.000667,0.148000
0.001950,0.000414,0.148000
0.001927,0.000219,0.148000
0.001918,0.000064,0.148000
0.001918,-0.000065,0.148000
0.001925,-0.000177,0.148000
0.001939,-0.000278,0.148000
0.001964,-0.000369,0.148000
0.002009,-0.000459,0.148000
0.002091,-0.000551,0.148000
0.002227,-0.000630,0.148000
0.002410,-0.000680,0.148000
0.002622,-0.000700,0.148000
0.002848,-0.000695,0.148000
0.003080,-0.000674,0.148000
0.003315,-0.000640,0.148000
0.003552,-0.000597,0.148000
0.003791,-0.000547,0.148000
0.004030,-0.000493,0.148000
0.004270,-0.000435,0.148000
0.004511,-0.000376,0.148000
0.004753,-0.000317,0.148000
0.004994,-0.000258,0.148000
0.005235,-0.000201,0.148000
0.005476,-0.000146,0.148000
0.005716,-0.000093,0.148000
0.005956,-0.000043,0.148000
0.006196,0.000004,0.148000
0.006436,0.000046,0.148000
0.006675,0.000085,0.148000
0.006914,0.000118,0.148000
0.007153,0.000146,0.148000
0.007391,0.000166,0.148000
0.007629,0.000180,0.148000
0.007866,0.000185,0.148000
0.008103,0.000181,0.148000
0.008340,0.000169,0.148000
0.008576,0.000145,0.148000
0.008812,0.000110,0.148000
0.009049,0.000061,0.148000
0.009254,0.000009,0.148000
0.009398,-0.000032,0.148000
0.009502,-0.000064,0.148000
0.009587,-0.000089,0.148000
0.013133,-0.000003,0.164000
0.013019,0.000103,0.164000
0.012879,0.000232,0.164000
0.012686,0.000413,0.164000
0.012415,0.000672,0.164000
0.012100,0.000979,0.164000
0.011776,0.001300,0.164000
0.011452,0.001620,0.164000
0.011130,0.001933,0.164000
0.010810,0.002236,0.164000
0.010491,0.002527,0.164000
0.010174,0.002801,0.164000
0.009858,0.003056,0.164000
0.009545,0.003290,0.164000
0.009232,0.003503,0.164000
0.008919,0.003694,0.164000
0.008605,0.003862,0.164000
0.008290,0.004010,0.164000
0.007975,0.004136,0.164000
0.007659,0.004240,0.164000
0.007343,0.004319,0.164000
0.007028,0.004373,0.164000
0.006712,0.004401,0.164000
0.006398,0.004400,0.164000
0.006084,0.004369,0.164000
0.005771,0.004307,0.164000
0.005461,0.004212,0.164000
0.005153,0.004084,0.164000
0.004848,0.003919,0.164000
0.004547,0.003716,0.164000
0.004252,0.003472,0.164000
0.003965,0.003185,0.164000
0.003690,0.002851,0.164000
0.003430,0.002470,0.164000
0.003195,0.002049,0.164000
0.002993,0.001605,0.164000
0.002837,0.001174,0.164000
0.002732,0.000796,0.164000
0.002671,0.000494,0.164000
0.002640,0.000261,0.164000
0.002628,0.000076,0.164000
0.002628,-0.000077,0.164000
0.002637,-0.000211,0.164000
0.002656,-0.000332,0.164000
0.002690,-0.000440,0.164000
0.002752,-0.000548,0.164000
0.002865,-0.000657,0.164000
0.003050,-0.000752,0.164000
0.003302,-0.000812,0.164000
0.003592,-0.000835,0.164000
0.003901,-0.000830,0.164000
0.004219,-0.000804,0.164000
0.004541,-0.000764,0.164000
0.004866,-0.000712,0.164000
0.005193,-0.000653,0.164000
0.005521,-0.000588,0.164000
0.005850,-0.000520,0.164000
0.006180,-0.000449,0.164000
0.006511,-0.000378,0.164000
0.006842,-0.000308,0.164000
0.007172,-0.000240,0.164000
0.007501,-0.000174,0.164000
0.007831,-0.000111,0.164000
0.008160,-0.000051,0.164000
0.008489,0.000004,0.164000
0.008817,0.000055,0.164000
0.009145,0.000101,0.164000
0.009472,0.000141,0.164000
0.009799,0.000174,0.164000
0.010125,0.000199,0.164000
0.010451,0.000214,0.164000
0.010776,0.000220,0.164000
0.011101,0.000216,0.164000
0.011425,0.000201,0.164000
0.011748,0.000173,0.164000
0.012072,0.000131,0.164000
0.012396,0.000073,0.164000
0.012677,0.000011,0.164000
0.012875,-0.000038,0.164000
0.013017,-0.000076,0.164000
0.013133,-0.000106,0.164000
0.017306,-0.000003,0.180000
0.017156,0.000120,0.180000
0.016971,0.000271,0.180000
0.016717,0.000482,0.180000
0.016359,0.000784,0.180000
0.015944,0.001143,0.180000
0.015518,0.001518,0.180000
0.015091,0.001891,0.180000
0.014666,0.002257,0.180000
0.014244,0.002611,0.180000
0.013824,0.002951,0.180000
0.013406,0.003271,0.180000
0.012991,0.003569,0.180000
0.012577,0.003843,0.180000
0.012165,0.004091,0.180000
0.011752,0.004314,0.180000
0.011339,0.004510,0.180000
0.010925,0.004683,0.180000
0.010509,0.004830,0.180000
0.010093,0.004951,0.180000
0.009677,0.005044,0.180000
0.009261,0.005107,0.180000
0.008845,0.005139,0.180000
0.008430,0.005138,0.180000
0.008017,0.005102,0.180000
0.007605,0.005030,0.180000
0.007196,0.004919,0.180000
0.006790,0.004769,0.180000
0.006388,0.004577,0.180000
0.005992,0.004340,0.180000
0.005603,0.004055,0.180000
0.005225,0.003719,0.180000
0.004862,0.003329,0.180000
0.004520,0.002885,0.180000
0.004210,0.002393,0.180000
0.003944,0.001875,0.180000
0.003739,0.001371,0.180000
0.003600,0.000929,0.180000
0.003519,0.000576,0.180000
0.003479,0.000305,0.180000
0.003463,0.000089,0.180000
0.003463,-0.000090,0.180000
0.003475,-0.000246,0.180000
0.003500,-0.000387,0.180000
0.003545,-0.000514,0.180000
0.003627,-0.000640,0.180000
0.003775,-0.000768,0.180000
0.004020,-0.000878,0.180000
0.004351,-0.000948,0.180000
0.004733,-0.000975,0.180000
0.005141,-0.000969,0.180000
0.005560,-0.000939,0.180000
0.005984,-0.000892,0.180000
0.006412,-0.000832,0.180000
0.006843,-0.000763,0.180000
0.007275,-0.000687,0.180000
0.007709,-0.000607,0.180000
0.008144,-0.000524,0.180000
0.008580,-0.000441,0.180000
0.009016,-0.000360,0.180000
0.009450,-0.000280,0.180000
0.009885,-0.000203,0.180000
0.010319,-0.000129,0.180000
0.010753,-0.000060,0.180000
0.011186,0.000005,0.180000
0.011618,0.000065,0.180000
0.012050,0.000118,0.180000
0.012482,0.000165,0.180000
0.012912,0.000203,0.180000
0.013342,0.000232,0.180000
0.013771,0.000250,0.180000
0.014200,0.000257,0.180000
0.014628,0.000253,0.180000
0.015055,0.000235,0.180000
0.015480,0.000203,0.180000
0.015908,0.000153,0.180000
0.016335,0.000085,0.180000
0.016705,0.000013,0.180000
0.016965,-0.000045,0.180000
0.017154,-0.000089,0.180000
0.017306,-0.000124,0.180000
0.022094,-0.000004,0.196000
0.021902,0.000138,0.196000
0.021666,0.000311,0.196000
0.021341,0.000553,0.196000
0.020885,0.000899,0.196000
0.020355,0.001311,0.196000
0.019810,0.001740,0.196000
0.019266,0.002169,0.196000
0.018724,0.002588,0.196000
0.018185,0.002994,0.196000
0.017648,0.003384,0.196000
0.017115,0.003751,0.196000
0.016585,0.004092,0.196000
0.016057,0.004406,0.196000
0.015530,0.004691,0.196000
0.015003,0.004946,0.196000
0.014476,0.005172,0.196000
0.013947,0.005370,0.196000
0.013416,0.005539,0.196000
0.012885,0.005677,0.196000
0.012354,0.005784,0.196000
0.011822,0.005856,0.196000
0.011292,0.005893,0.196000
0.010762,0.005892,0.196000
0.010235,0.005850,0.196000
0.009709,0.005767,0.196000
0.009187,0.005641,0.196000
0.008668,0.005469,0.196000
0.008155,0.005248,0.196000
0.007649,0.004977,0.196000
0.007153,0.004650,0.196000
0.006671,0.004265,0.196000
0.006207,0.003817,0.196000
0.005771,0.003308,0.196000
0.005374,0.002744,0.196000
0.005035,0.002150,0.196000
0.004773,0.001572,0.196000
0.004596,0.001065,0.196000
0.004493,0.000661,0.196000
0.004441,0.000349,0.196000
0.004421,0.000102,0.196000
0.004421,-0.000103,0.196000
0.004436,-0.000282,0.196000
0.004468,-0.000444,0.196000
0.004525,-0.000589,0.196000
0.004630,-0.000734,0.196000
0.004820,-0.000880,0.196000
0.005132,-0.001006,0.196000
0.005554,-0.001087,0.196000
0.006043,-0.001118,0.196000
0.006563,-0.001111,0.196000
0.007098,-0.001077,0.196000
0.007640,-0.001023,0.196000
0.008186,-0.000954,0.196000
0.008736,-0.000875,0.196000
0.009287,-0.000788,0.196000
0.009841,-0.000696,0.196000
0.010397,-0.000601,0.196000
0.010954,-0.000506,0.196000
0.011510,-0.000412,0.196000
0.012065,-0.000321,0.196000
0.012619,-0.000233,0.196000
0.013174,-0.000148,0.196000
0.013727,-0.000069,0.196000
0.014280,0.000006,0.196000
0.014832,0.000074,0.196000
0.015384,0.000136,0.196000
0.015935,0.000189,0.196000
0.016484,0.000233,0.196000
0.017033,0.000266,0.196000
0.017581,0.000287,0.196000
0.018128,0.000295,0.196000
0.018674,0.000290,0.196000
0.019219,0.000270,0.196000
0.019763,0.000232,0.196000
0.020308,0.000175,0.196000
0.020854,0.000098,0.196000
0.021326,0.000015,0.196000
0.021659,-0.000051,0.196000
0.021899,-0.000102,0.196000
0.022094,-0.000142,0.196000
0.027470,-0.000004,0.212000
0.027232,0.000156,0.212000
0.026938,0.000351,0.212000
0.026535,0.000624,0.212000
0.025967,0.001015,0.212000
0.025309,0.001480,0.212000
0.024631,0.001965,0.212000
0.023954,0.002448,0.212000
0.023280,0.002922,0.212000
0.022610,0.003380,0.212000
0.021943,0.003820,0.212000
0.021280,0.004234,0.212000
0.020620,0.004619,0.212000
0.019964,0.004974,0.212000
0.019309,0.005296,0.212000
0.018654,0.005584,0.212000
0.017998,0.005838,0.212000
0.017341,0.006062,0.212000
0.016681,0.006252,0.212000
0.016021,0.006409,0.212000
0.015360,0.006529,0.212000
0.014699,0.006611,0.212000
0.014040,0.006652,0.212000
0.013381,0.006651,0.212000
0.012725,0.006604,0.212000
0.012072,0.006510,0.212000
0.011422,0.006368,0.212000
0.010777,0.006173,0.212000
0.010139,0.005925,0.212000
0.009510,0.005618,0.212000
0.008894,0.005249,0.212000
0.008294,0.004814,0.212000
0.007718,0.004309,0.212000
0.007175,0.003734,0.212000
0.006682,0.003097,0.212000
0.006261,0.002427,0.212000
0.005935,0.001775,0.212000
0.005715,0.001203,0.212000
0.005586,0.000746,0.212000
0.005521,0.000394,0.212000
0.005496,0.000115,0.212000
0.005497,-0.000117,0.212000
0.005516,-0.000319,0.212000
0.005555,-0.000501,0.212000
0.005626,-0.000665,0.212000
0.005757,-0.000828,0.212000
0.005993,-0.000994,0.212000
0.006380,-0.001136,0.212000
0.006906,-0.001227,0.212000
0.007513,-0.001263,0.212000
0.008160,-0.001254,0.212000
0.008825,-0.001215,0.212000
0.009499,-0.001155,0.212000
0.010178,-0.001077,0.212000
0.010861,-0.000987,0.212000
0.011548,-0.000889,0.212000
0.012236,-0.000785,0.212000
0.012927,-0.000678,0.212000
0.013619,-0.000571,0.212000
0.014310,-0.000465,0.212000
0.015001,-0.000362,0.212000
0.015690,-0.000263,0.212000
0.016379,-0.000168,0.212000
0.017067,-0.000078,0.212000
0.017755,0.000006,0.212000
0.018442,0.000084,0.212000
0.019128,0.000153,0.212000
0.019812,0.000213,0.212000
0.020496,0.000263,0.212000
0.021178,0.000300,0.212000
0.021859,0.000324,0.212000
0.022539,0.000333,0.212000
0.023219,0.000327,0.212000
0.023896,0.000304,0.212000
0.024572,0.000262,0.212000
0.025250,0.000198,0.212000
0.025929,0.000110,0.212000
0.026515,0.000017,0.212000
0.026929,-0.000058,0.212000
0.027228,-0.000115,0.212000
0.027470,-0.000160,0.212000
0.033397,-0.000004,0.228000
0.033108,0.000174,0.228000
0.032751,0.000391,0.228000
0.032260,0.000695,0.228000
0.031570,0.001130,0.228000
0.030770,0.001648,0.228000
0.029946,0.002188,0.228000
0.029122,0.002726,0.228000
0.028303,0.003254,0.228000
0.027488,0.003764,0.228000
0.026678,0.004254,0.228000
0.025872,0.004715,0.228000
0.025070,0.005144,0.228000
0.024272,0.005539,0.228000
0.023476,0.005897,0.228000
0.022680,0.006218,0.228000
0.021882,0.006502,0.228000
0.021082,0.006750,0.228000
0.020281,0.006963,0.228000
0.019478,0.007137,0.228000
0.018674,0.007271,0.228000
0.017871,0.007362,0.228000
0.017069,0.007408,0.228000
0.016269,0.007406,0.228000
0.015471,0.007354,0.228000
0.014677,0.007250,0.228000
0.013887,0.007091,0.228000
0.013103,0.006875,0.228000
0.012327,0.006598,0.228000
0.011563,0.006256,0.228000
0.010813,0.005846,0.228000
0.010083,0.005361,0.228000
0.009383,0.004799,0.228000
0.008723,0.004158,0.228000
0.008124,0.003449,0.228000
0.007611,0.002702,0.228000
0.007215,0.001977,0.228000
0.006948,0.001339,0.228000
0.006792,0.000831,0.228000
0.006713,0.000439,0.228000
0.006682,0.000129,0.228000
0.006683,-0.000130,0.228000
0.006706,-0.000355,0.228000
0.006754,-0.000558,0.228000
0.006840,-0.000741,0.228000
0.006999,-0.000922,0.228000
0.007286,-0.001106,0.228000
0.007757,-0.001265,0.228000
0.008396,-0.001366,0.228000
0.009134,-0.001406,0.228000
0.009920,-0.001397,0.228000
0.010729,-0.001354,0.228000
0.011548,-0.001286,0.228000
0.012374,-0.001199,0.228000
0.013205,-0.001100,0.228000
0.014039,-0.000990,0.228000
0.014876,-0.000875,0.228000
0.015716,-0.000755,0.228000
0.016558,-0.000636,0.228000
0.017398,-0.000518,0.228000
0.018238,-0.000403,0.228000
0.019076,-0.000293,0.228000
0.019913,-0.000187,0.228000
0.020750,-0.000086,0.228000
0.021586,0.000007,0.228000
0.022421,0.000093,0.228000
0.023255,0.000170,0.228000
0.024087,0.000237,0.228000
0.024918,0.000293,0.228000
0.025748,0.000334,0.228000
0.026576,0.000361,0.228000
0.027403,0.000371,0.228000
0.028229,0.000364,0.228000
0.029052,0.000339,0.228000
0.029874,0.000292,0.228000
0.030698,0.000220,0.228000
0.031524,0.000123,0.228000
0.032237,0.000019,0.228000
0.032740,-0.000065,0.228000
0.033103,-0.000128,0.228000
0.033397,-0.000178,0.228000
0.039828,-0.000005,0.244000
0.039483,0.000191,0.244000
0.039058,0.000431,0.244000
0.038473,0.000764,0.244000
0.037649,0.001244,0.244000
0.036695,0.001813,0.244000
0.035712,0.002408,0.244000
0.034730,0.003000,0.244000
0.033753,0.003581,0.244000
0.032782,0.004142,0.244000
0.031815,0.004681,0.244000
0.030853,0.005189,0.244000
0.029897,0.005661,0.244000
0.028945,0.006095,0.244000
0.027996,0.006490,0.244000
0.027047,0.006843,0.244000
0.026096,0.007155,0.244000
0.025142,0.007428,0.244000
0.024186,0.007662,0.244000
0.023228,0.007854,0.244000
0.022270,0.008001,0.244000
0.021312,0.008102,0.244000
0.020356,0.008152,0.244000
0.019401,0.008150,0.244000
0.018450,0.008093,0.244000
0.017503,0.007978,0.244000
0.016561,0.007803,0.244000
0.015626,0.007565,0.244000
0.014701,0.007260,0.244000
0.013789,0.006884,0.244000
0.012895,0.006433,0.244000
0.012025,0.005899,0.244000
0.011190,0.005281,0.244000
0.010403,0.004576,0.244000
0.009688,0.003795,0.244000
0.009077,0.002974,0.244000
0.008605,0.002175,0.244000
0.008286,0.001474,0.244000
0.008100,0.000914,0.244000
0.008006,0.000483,0.244000
0.007969,0.000141,0.244000
0.007970,-0.000143,0.244000
0.007998,-0.000391,0.244000
0.008055,-0.000614,0.244000
0.008157,-0.000815,0.244000
0.008347,-0.001015,0.244000
0.008689,-0.001217,0.244000
0.009251,-0.001392,0.244000
0.010012,-0.001504,0.244000
0.010893,-0.001547,0.244000
0.011831,-0.001537,0.244000
0.012795,-0.001489,0.244000
0.013772,-0.001415,0.244000
0.014757,-0.001320,0.244000
0.015748,-0.001210,0.244000
0.016743,-0.001090,0.244000
0.017741,-0.000962,0.244000
0.018743,-0.000831,0.244000
0.019746,-0.000700,0.244000
0.020748,-0.000570,0.244000
0.021749,-0.000444,0.244000
0.022749,-0.000322,0.244000
0.023748,-0.000205,0.244000
0.024746,-0.000095,0.244000
0.025743,0.000008,0.244000
0.026739,0.000102,0.244000
0.027733,0.000187,0.244000
0.028726,0.000261,0.244000
0.029717,0.000322,0.244000
0.030706,0.000368,0.244000
0.031694,0.000397,0.244000
0.032680,0.000408,0.244000
0.033664,0.000401,0.244000
0.034647,0.000373,0.244000
0.035627,0.000321,0.244000
0.036610,0.000242,0.244000
0.037594,0.000135,0.244000
0.038445,0.000021,0.244000
0.039044,-0.000071,0.244000
0.039477,-0.000141,0.244000
0.039828,-0.000196,0.244000
0.046708,-0.000005,0.260000
0.046303,0.000208,0.260000
0.045804,0.000469,0.260000
0.045118,0.000832,0.260000
0.044152,0.001355,0.260000
0.043033,0.001975,0.260000
0.041881,0.002622,0.260000
0.040729,0.003267,0.260000
0.039583,0.003899,0.260000
0.038444,0.004511,0.260000
0.037310,0.005097,0.260000
0.036183,0.005650,0.260000
0.035061,0.006164,0.260000
0.033945,0.006637,0.260000
0.032832,0.007067,0.260000
0.031719,0.007451,0.260000
0.030603,0.007791,0.260000
0.029485,0.008089,0.260000
0.028364,0.008343,0.260000
0.027241,0.008552,0.260000
0.026117,0.008713,0.260000
0.024993,0.008822,0.260000
0.023872,0.008877,0.260000
0.022753,0.008875,0.260000
0.021637,0.008813,0.260000
0.020526,0.008687,0.260000
0.019421,0.008497,0.260000
0.018325,0.008238,0.260000
0.017240,0.007906,0.260000
0.016171,0.007497,0.260000
0.015122,0.007004,0.260000
0.014102,0.006424,0.260000
0.013123,0.005750,0.260000
0.012200,0.004983,0.260000
0.011362,0.004133,0.260000
0.010645,0.003238,0.260000
0.010091,0.002368,0.260000
0.009717,0.001605,0.260000
0.009499,0.000996,0.260000
0.009388,0.000526,0.260000
0.009346,0.000154,0.260000
0.009346,-0.000156,0.260000
0.009379,-0.000426,0.260000
0.009446,-0.000669,0.260000
0.009566,-0.000888,0.260000
0.009788,-0.001105,0.260000
0.010190,-0.001326,0.260000
0.010849,-0.001516,0.260000
0.011742,-0.001637,0.260000
0.012775,-0.001685,0.260000
0.013874,-0.001674,0.260000
0.015005,-0.001622,0.260000
0.016151,-0.001541,0.260000
0.017306,-0.001437,0.260000
0.018468,-0.001318,0.260000
0.019635,-0.001187,0.260000
0.020805,-0.001048,0.260000
0.021980,-0.000905,0.260000
0.023157,-0.000762,0.260000
0.024332,-0.000621,0.260000
0.025506,-0.000483,0.260000
0.026679,-0.000351,0.260000
0.027850,-0.000224,0.260000
0.029020,-0.000104,0.260000
0.030189,0.000009,0.260000
0.031357,0.000112,0.260000
0.032523,0.000204,0.260000
0.033687,0.000284,0.260000
0.034850,0.000351,0.260000
0.036010,0.000401,0.260000
0.037168,0.000433,0.260000
0.038324,0.000445,0.260000
0.039479,0.000436,0.260000
0.040631,0.000406,0.260000
0.041781,0.000350,0.260000
0.042933,0.000264,0.260000
0.044087,0.000147,0.260000
0.045085,0.000023,0.260000
0.045788,-0.000077,0.260000
0.046296,-0.000153,0.260000
0.046708,-0.000214,0.260000
0.053975,-0.000006,0.276000
0.053507,0.000224,0.276000
0.052931,0.000506,0.276000
0.052137,0.000898,0.276000
0.051021,0.001461,0.276000
0.049728,0.002130,0.276000
0.048397,0.002828,0.276000
0.047066,0.003524,0.276000
0.045742,0.004206,0.276000
0.044425,0.004866,0.276000
0.043115,0.005499,0.276000
0.041812,0.006095,0.276000
0.040516,0.006650,0.276000
0.039226,0.007160,0.276000
0.037940,0.007623,0.276000
0.036653,0.008038,0.276000
0.035364,0.008404,0.276000
0.034072,0.008726,0.276000
0.032776,0.009000,0.276000
0.031479,0.009226,0.276000
0.030180,0.009399,0.276000
0.028882,0.009517,0.276000
